seconds,mean_intensity
-20,5.885
-10,6.015
0,2.767
10,3.287
20,4.162
30,4.061
40,4.605
50,4.395
60,3.804
70,4.159
80,4.61
90,3.983
100,4.88
110,4.789
120,5.412
130,5.574
140,5.581
150,4.804
160,5.279
170,5.439
180,5.961
190,5.993
200,6.25
210,6.184
220,6.456
230,5.809
240,5.804
250,5.664
260,5.507
270,5.213
280,5.047
290,4.836
300,4.885
310,4.971
320,4.848
330,5.341
340,5.9
350,5.179
360,5.478
370,5.39
380,5.99
390,4.941
400,5.466
410,5.409
420,5.135
430,5.14
440,5.201
450,4.615
460,4.426
470,4.652
