seconds,mean_intensity
-20,9.343
-10,9.343
0,2.353
10,2.308
20,2.519
30,2.737
40,2.792
50,3.237
60,2.375
70,2.651
80,2.487
90,2.641
100,2.734
110,2.189
120,2.375
130,2.436
140,2.631
150,2.779
160,2.776
170,2.478
180,2.596
190,2.51
200,2.154
210,2.561
220,2.705
230,2.535
240,2.192
250,2.362
260,2.109
270,2.564
280,2.849
290,2.282
300,2.378
310,3
320,3
330,2.952
340,3.202
350,2.946
360,2.75
370,3.045
380,2.955
390,3
400,2.731
410,2.603
420,2.76
430,2.526
440,2.263
450,2.282
460,2.446
470,2.413
