seconds,mean_intensity
-20,4.241
-10,4.264
0,0.793
10,0.941
20,1.031
30,0.956
40,1.11
50,1.11
60,1.182
70,1.131
80,1.11
90,1.314
100,1.087
110,1.2
120,1.172
130,1.223
140,1.194
150,1.199
160,1.21
170,1.222
180,1.253
190,1.248
200,1.307
210,1.296
220,1.392
230,1.266
240,1.417
250,1.486
260,1.077
270,1.222
280,1.171
290,1.08
300,1.194
310,1.159
320,1.133
330,1.392
340,1.186
350,1.337
360,1.159
370,1.399
380,1.307
390,1.172
400,1.532
410,1.284
420,1.24
430,1.443
440,1.259
450,1.307
460,1.342
470,1.307
