seconds,mean_intensity
-20,11.926
-10,11.28
0,12.015
10,11.667
20,10.744
30,11.021
40,10.75
50,10.149
60,9.429
70,9.461
80,9.554
90,8.726
100,8.631
110,9.533
120,9.777
130,9.804
140,11.321
150,11.247
160,9.985
170,11.884
180,12.836
190,12.688
200,12.878
210,12.708
220,13.101
230,13.193
240,12.613
250,12.268
260,11.664
270,10.97
280,11.827
290,11.062
300,11.67
310,11.661
320,9.744
330,9.426
340,10.146
350,9.801
360,7.452
370,7.863
380,8.009
390,8.333
400,7.884
410,8.336
420,8.586
430,7.589
440,7.714
450,7.47
460,7.81
470,7.182
