seconds,mean_intensity
-20,11.523
-10,11.826
0,9.248
10,9.128
20,9.035
30,9.066
40,9.946
50,11.035
60,11.992
70,11.422
80,9.678
90,9.205
100,9.612
110,9.694
120,9.795
130,8.95
140,8.671
150,9.694
160,10.093
170,9.934
180,10.403
190,10.314
200,9.837
210,9.229
220,9.481
230,8.717
240,8.791
250,8.767
260,9.047
270,7.004
280,7.221
290,6.671
300,7.039
310,6.438
320,7.062
330,6.585
340,6.481
350,6.186
360,5.612
370,7.496
380,7.194
390,7.461
400,6.388
410,6.291
420,5.736
430,6.244
440,5.903
450,6.07
460,6.213
470,7.186
