seconds,mean_intensity
-20,15.027
-10,14.384
0,14.446
10,14.188
20,14.232
30,13.562
40,13.259
50,12.759
60,12.357
70,13.268
80,15.973
90,16.375
100,15.402
110,11.946
120,14.491
130,11.643
140,16.411
150,15.705
160,17.696
170,16.688
180,15.339
190,14.339
200,15.277
210,15.732
220,15.536
230,14.688
240,15.018
250,14.866
260,14.232
270,13.036
280,13.17
290,13.705
300,12.705
310,11.973
320,12.902
330,12.92
340,12.696
350,11.929
360,12.295
370,11.625
380,12.759
390,12.125
400,11.955
410,11.455
420,14.17
430,13.696
440,13.062
450,12.688
460,13.723
470,12.152
