seconds,mean_intensity
-20,5.978
-10,6.096
0,0.74
10,0.836
20,0.813
30,0.842
40,1.051
50,1.162
60,1.004
70,1.158
80,1.176
90,1.332
100,1.381
110,1.538
120,1.446
130,1.545
140,1.755
150,1.644
160,1.554
170,1.804
180,1.542
190,1.697
200,1.956
210,1.646
220,1.69
230,1.646
240,1.449
250,1.586
260,1.588
270,1.659
280,1.46
290,1.626
300,1.603
310,1.599
320,1.532
330,1.479
340,1.626
350,1.61
360,1.692
370,1.701
380,1.817
390,1.824
400,1.801
410,1.809
420,1.872
430,1.926
440,1.854
450,1.735
460,2.132
470,1.84
