Distance_(microns),Value
0.00000,30.500
0.06889,30.819
0.13779,27.298
0.20668,24.968
0.27558,21.809
0.34447,22.649
0.41337,27.936
0.48226,47.479
0.55116,68.213
0.62005,82.564
0.68894,86.064
0.75784,69.128
0.82673,73.330
0.89563,94.223
0.96452,104.234
1.03342,95.532
1.10231,76.681
1.17121,57.702
1.24010,40.181
1.30900,29.606
1.37789,24.479
1.44678,22.447
1.51568,18.202
1.58457,11.043
1.65347,7.915
1.72236,8.383
1.79126,7.138
1.86015,3.947
1.92905,3.617
1.99794,3.298
2.06683,5.000
2.13573,5.309
2.20462,4.830
2.27352,5.596
2.34241,6.000
2.41131,6.926
2.48020,5.372
2.54910,4.096
2.61799,4.085
2.68689,3.681
2.75578,3.787
2.82467,2.287
2.89357,2.000
2.96246,2.500
3.03136,3.383
3.10025,2.511
3.16915,3.457
3.23804,5.000
