Distance_(microns),Value
0.00000,11.167
0.06889,10.411
0.13779,14.928
0.20668,13.224
0.27558,13.423
0.34447,17.926
0.41337,20.185
0.48226,16.811
0.55116,26.647
0.62005,31.927
0.68894,61.547
0.75784,94.242
0.82673,160.676
0.89563,219.406
0.96452,246.675
1.03342,253.213
1.10231,248.467
1.17121,255.000
1.24010,255.000
1.30900,254.919
1.37789,254.488
1.44678,254.186
1.51568,251.095
1.58457,255.000
1.65347,254.165
1.72236,250.910
1.79126,254.417
1.86015,253.765
1.92905,244.587
1.99794,228.957
2.06683,226.086
2.13573,197.912
2.20462,191.888
2.27352,178.431
2.34241,158.481
2.41131,162.949
2.48020,138.946
2.54910,127.605
2.61799,113.419
2.68689,91.554
2.75578,93.090
2.82467,69.579
2.89357,59.364
2.96246,55.641
3.03136,63.257
3.10025,54.510
3.16915,46.998
3.23804,41.767
3.30694,39.315
3.37583,32.925
3.44473,18.118
3.51362,21.639
