Distance_(microns),Value
0.00000,5.8332
0.06889,5.0434
0.13779,4.3556
0.20668,6.4517
0.27558,4.4113
0.34447,13.5636
0.41337,16.6385
0.48226,25.1357
0.55116,38.5836
0.62005,31.0385
0.68894,28.6099
0.75784,27.3946
0.82673,14.8669
0.89563,13.9939
0.96452,10.5576
1.03342,6.7490
1.10231,11.1444
1.17121,15.1924
1.24010,7.6247
1.30900,11.9796
1.37789,10.1007
1.44678,12.7205
1.51568,10.8174
1.58457,9.0569
1.65347,3.7240
1.72236,3.6065
1.79126,9.6758
1.86015,2.2724
1.92905,5.6433
1.99794,8.1652
2.06683,6.1327
2.13573,2.4992
2.20462,0.9886
2.27352,1.4255
2.34241,3.7792
2.41131,1.6733
2.48020,1.8682
2.54910,1.3248
2.61799,2.4421
2.68689,0.7500
