Distance_(microns),Value
0.00000,4.7500
0.06889,6.5624
0.13779,5.9087
0.20668,4.0193
0.27558,5.9365
0.34447,8.8578
0.41337,10.0225
0.48226,10.8960
0.55116,10.6719
0.62005,11.1114
0.68894,11.0981
0.75784,8.9496
0.82673,11.6270
0.89563,15.2070
0.96452,18.8130
1.03342,16.4504
1.10231,15.7969
1.17121,15.4725
1.24010,11.4429
1.30900,11.9907
1.37789,12.0137
1.44678,8.9239
1.51568,8.1890
1.58457,7.0691
1.65347,4.5156
1.72236,4.4594
1.79126,5.9363
1.86015,6.9125
1.92905,4.5625
1.99794,3.7493
2.06683,4.3413
2.13573,5.0938
2.20462,3.2500
