Distance_(microns),Value
0.00000,3.6944
0.06889,3.1332
0.13779,3.8435
0.20668,4.4802
0.27558,6.1866
0.34447,8.9915
0.41337,8.5430
0.48226,8.8257
0.55116,20.5202
0.62005,14.7638
0.68894,25.3631
0.75784,35.9628
0.82673,43.7811
0.89563,34.4637
0.96452,35.3216
1.03342,42.8275
1.10231,31.7493
1.17121,23.1463
1.24010,23.5051
1.30900,21.4508
1.37789,23.6308
1.44678,15.5160
1.51568,20.2315
1.58457,25.1478
1.65347,19.5789
1.72236,22.3588
1.79126,18.9387
1.86015,18.8113
1.92905,22.6190
1.99794,20.4473
2.06683,19.7409
2.13573,19.0388
2.20462,27.2330
2.27352,24.5102
2.34241,23.9050
2.41131,29.2383
2.48020,27.3491
2.54910,18.1298
2.61799,20.0578
2.68689,17.5844
2.75578,12.4156
2.82467,9.5476
2.89357,7.5674
2.96246,9.7136
3.03136,9.6972
3.10025,9.1437
3.16915,3.5793
3.23804,3.0799
3.30694,2.0335
3.37583,1.9444
