Distance_(microns),Value
0.00000,2.3334
0.06889,4.3756
0.13779,3.1863
0.20668,4.1282
0.27558,6.1024
0.34447,7.1967
0.41337,11.4614
0.48226,15.3882
0.55116,18.5343
0.62005,16.5641
0.68894,14.3108
0.75784,15.6492
0.82673,11.9144
0.89563,9.6112
0.96452,9.2460
1.03342,8.0336
1.10231,5.0404
1.17121,6.1501
1.24010,6.1483
1.30900,5.3762
1.37789,5.7039
1.44678,4.5769
1.51568,3.9528
1.58457,4.7560
1.65347,4.5769
1.72236,3.5940
1.79126,3.2593
1.86015,3.8917
1.92905,3.9630
1.99794,2.6611
2.06683,2.0505
2.13573,2.8274
2.20462,0.9779
2.27352,2.8540
2.34241,1.6040
2.41131,1.3948
2.48020,2.4311
2.54910,2.2241
2.61799,2.5922
2.68689,3.5277
