Distance_(microns),Value
0.00000,3.2500
0.06889,3.5859
0.13779,5.6250
0.20668,10.5859
0.27558,11.3750
0.34447,7.5703
0.41337,7.2344
0.48226,10.6016
0.55116,20.8750
0.62005,43.3984
0.68894,69.3281
0.75784,86.1719
0.82673,64.6875
0.89563,31.6953
0.96452,22.4062
1.03342,10.7109
1.10231,7.2500
1.17121,9.4219
1.24010,4.8594
1.30900,2.5000
1.37789,1.1250
1.44678,1.3047
1.51568,1.7812
1.58457,1.4922
1.65347,4.5625
1.72236,4.0000
1.79126,2.0312
1.86015,2.7266
1.92905,3.8438
1.99794,2.1719
2.06683,0.2188
2.13573,0.1094
2.20462,0.0000
