Distance_(microns),Value
0.00000,2.0000
0.06889,5.8718
0.13779,4.6410
0.20668,3.9231
0.27558,8.9872
0.34447,9.7436
0.41337,2.0769
0.48226,3.3846
0.55116,4.7821
0.62005,4.1538
0.68894,14.7949
0.75784,27.1538
0.82673,34.7308
0.89563,54.0000
0.96452,60.2949
1.03342,75.6154
1.10231,65.4231
1.17121,51.3333
1.24010,57.8462
1.30900,60.3077
1.37789,63.6923
1.44678,51.5385
1.51568,46.8846
1.58457,51.4103
1.65347,49.3846
1.72236,49.0513
1.79126,36.5000
1.86015,36.6923
1.92905,30.0256
1.99794,23.2051
2.06683,26.8462
2.13573,30.7949
2.20462,17.4872
2.27352,15.9231
2.34241,12.7949
2.41131,13.3590
2.48020,13.1154
2.54910,11.0000
2.61799,3.8974
2.68689,7.0000
