Distance_(microns),Value
0.00000,11.5000
0.06889,9.9576
0.13779,11.2909
0.20668,13.9295
0.27558,15.5402
0.34447,17.0788
0.41337,18.8442
0.48226,18.1456
0.55116,14.7576
0.62005,11.5279
0.68894,10.9564
0.75784,10.9650
0.82673,8.2078
0.89563,10.6688
0.96452,9.9584
1.03342,6.8539
1.10231,5.8380
1.17121,3.6451
1.24010,3.0990
1.30900,3.2500
1.37789,2.4072
1.44678,4.3274
1.51568,4.2992
1.58457,3.0416
1.65347,1.7133
1.72236,3.8693
1.79126,6.2133
1.86015,5.6598
1.92905,4.5679
1.99794,4.1553
2.06683,2.8989
2.13573,3.2832
2.20462,1.9875
2.27352,3.1513
2.34241,1.5526
2.41131,3.4188
2.48020,4.2438
2.54910,4.2651
2.61799,3.0000
