Distance_(microns),Value
0.00000,3.2500
0.06889,2.7501
0.13779,5.8332
0.20668,5.9166
0.27558,6.2500
0.34447,15.0001
0.41337,25.1668
0.48226,28.2501
0.55116,23.5834
0.62005,16.3334
0.68894,9.0000
0.75784,11.5833
0.82673,18.8333
0.89563,16.8750
0.96452,16.3333
1.03342,14.4583
1.10231,10.2500
1.17121,10.4167
1.24010,14.6666
1.30900,12.0000
1.37789,4.3334
1.44678,2.5833
1.51568,5.0000
1.58457,2.8750
1.65347,0.0833
1.72236,0.8750
1.79126,1.6667
1.86015,1.6667
1.92905,1.5000
1.99794,1.2917
2.06683,0.5000
2.13573,1.6250
2.20462,2.1666
