Distance_(microns),Value
0.00000,1.00000
0.06889,1.00000
0.13779,0.92914
0.20668,1.58444
0.27558,1.17778
0.34447,0.40123
0.41337,0.46444
0.48226,0.67358
0.55116,1.93383
0.62005,1.57000
0.68894,4.64815
0.75784,8.74444
0.82673,8.48444
0.89563,8.72222
0.96452,9.05580
1.03342,6.11111
1.10231,5.97481
1.17121,4.51691
1.24010,4.04000
1.30900,4.14444
1.37789,5.61111
1.44678,2.52889
1.51568,1.66667
1.58457,3.83333
1.65347,1.22667
1.72236,2.39506
1.79126,2.43210
1.86015,0.85000
1.92905,0.17778
1.99794,0.12222
2.06683,0.33333
2.13573,2.02247
2.20462,0.75160
2.27352,0.04111
2.34241,1.96864
2.41131,2.66358
2.48020,1.36000
2.54910,0.70630
2.61799,1.32642
2.68689,1.02889
2.75578,1.29630
2.82467,0.75556
2.89357,0.77556
2.96246,2.07506
3.03136,1.15728
3.10025,1.00000
