Distance_(microns),Value
0.00000,1.1667
0.06889,3.8493
0.13779,1.2086
0.20668,4.5447
0.27558,7.2476
0.34447,16.6073
0.41337,30.0862
0.48226,34.6254
0.55116,32.3450
0.62005,18.3127
0.68894,9.2717
0.75784,7.7416
0.82673,8.2592
0.89563,8.4353
0.96452,12.3209
1.03342,20.5778
1.10231,18.1318
1.17121,14.0740
1.24010,5.1112
1.30900,1.6479
1.37789,7.2931
1.44678,8.6173
1.51568,3.7861
1.58457,2.3140
1.65347,3.6358
1.72236,5.0716
1.79126,3.8093
1.86015,2.2083
1.92905,1.8406
1.99794,1.3022
2.06683,0.4444
2.13573,0.0000
2.20462,0.0000
2.27352,0.3079
2.34241,0.3635
2.41131,0.5060
2.48020,0.4167
