Distance_(microns),Value
0.00000,2.5000
0.06889,8.5455
0.13779,10.2121
0.20668,11.1364
0.27558,16.6364
0.34447,17.4848
0.41337,22.4091
0.48226,19.7424
0.55116,10.3333
0.62005,5.4091
0.68894,3.5000
0.75784,2.1667
0.82673,3.8182
0.89563,4.0909
0.96452,2.2727
1.03342,5.3636
1.10231,5.0606
1.17121,3.6970
1.24010,4.9545
1.30900,4.5909
1.37789,3.4091
1.44678,2.7273
1.51568,3.1667
1.58457,3.5606
1.65347,3.5909
1.72236,2.2273
1.79126,3.5303
1.86015,5.3636
1.92905,3.5303
1.99794,4.0606
2.06683,5.2727
2.13573,3.8788
2.20462,4.4242
2.27352,5.0000
