Distance_(microns),Value
0.00000,163.000
0.06889,183.535
0.13779,190.436
0.20668,195.648
0.27558,208.266
0.34447,208.755
0.41337,224.062
0.48226,227.271
0.55116,217.881
0.62005,215.688
0.68894,223.528
0.75784,215.622
0.82673,209.607
0.89563,194.523
0.96452,200.929
1.03342,203.142
1.10231,185.068
1.17121,194.008
1.24010,178.630
1.30900,162.500
1.37789,165.363
1.44678,167.041
1.51568,148.837
1.58457,163.910
1.65347,173.137
1.72236,150.932
1.79126,141.198
1.86015,130.172
1.92905,115.789
1.99794,69.046
2.06683,63.632
2.13573,59.024
2.20462,37.130
2.27352,24.373
2.34241,21.602
2.41131,17.638
2.48020,28.227
2.54910,28.079
2.61799,27.000
