Distance_(microns),Value
0.00000,0.5000
0.06889,2.2397
0.13779,3.6033
0.20668,7.0165
0.27558,16.4931
0.34447,29.4201
0.41337,38.9504
0.48226,37.2163
0.55116,30.3237
0.62005,36.8678
0.68894,16.8939
0.75784,17.3333
0.82673,16.2934
0.89563,9.1983
0.96452,9.6570
1.03342,9.7975
1.10231,8.5083
1.17121,5.4008
1.24010,4.8058
1.30900,7.3196
1.37789,5.7507
1.44678,7.3140
1.51568,7.8333
1.58457,8.1295
1.65347,10.0165
1.72236,15.3567
1.79126,22.0124
1.86015,18.4711
1.92905,11.0909
1.99794,9.8774
2.06683,11.4050
2.13573,6.7617
2.20462,3.9945
2.27352,3.5000
