Distance_(microns),Value
0.00000,8.0000
0.06889,6.5794
0.13779,3.1750
0.20668,3.2997
0.27558,8.5625
0.34447,7.0430
0.41337,8.3512
0.48226,5.0236
0.55116,11.8800
0.62005,16.2561
0.68894,12.9844
0.75784,22.3291
0.82673,25.9050
0.89563,29.9366
0.96452,29.3144
1.03342,27.2891
1.10231,31.6600
1.17121,29.6273
1.24010,27.5981
1.30900,29.8583
1.37789,27.8125
1.44678,30.1553
1.51568,29.9881
1.58457,33.7005
1.65347,36.7800
1.72236,35.5547
1.79126,39.3881
1.86015,41.1045
1.92905,37.3675
1.99794,29.9236
2.06683,30.1406
2.13573,26.4673
2.20462,19.6000
2.27352,12.7487
2.34241,7.7881
2.41131,8.0273
2.48020,9.4850
2.54910,9.3872
2.61799,10.2362
2.68689,7.8931
2.75578,6.5000
