Distance_(microns),Value
0.00000,8.0001
0.06889,9.3633
0.13779,10.0519
0.20668,9.7509
0.27558,16.4895
0.34447,16.7336
0.41337,14.7290
0.48226,11.3149
0.55116,14.7196
0.62005,10.6552
0.68894,7.7310
0.75784,7.5663
0.82673,4.5485
0.89563,3.6920
0.96452,4.4850
1.03342,3.0473
1.10231,3.3512
1.17121,2.6667
1.24010,1.3423
1.30900,0.4498
1.37789,1.8633
1.44678,2.9862
1.51568,2.4386
1.58457,1.3922
1.65347,1.0000
1.72236,0.8616
1.79126,0.7353
1.86015,1.0404
1.92905,1.1427
1.99794,1.3875
2.06683,2.1453
2.13573,2.3529
2.20462,1.3642
2.27352,1.0392
2.34241,1.7500
