Distance_(microns),Value
0.00000,2.7500
0.06889,1.6787
0.13779,1.4883
0.20668,1.8526
0.27558,3.0909
0.34447,3.0769
0.41337,6.8024
0.48226,8.3044
0.55116,8.0041
0.62005,10.6666
0.68894,8.0261
0.75784,5.4848
0.82673,5.0000
0.89563,3.3034
0.96452,3.5157
1.03342,5.6913
1.10231,5.4839
1.17121,4.7684
1.24010,4.8889
1.30900,6.1112
1.37789,3.0004
1.44678,0.7516
1.51568,1.0357
1.58457,1.2009
1.65347,2.4352
1.72236,2.3881
1.79126,1.7558
1.86015,1.4583
1.92905,0.9643
1.99794,0.3344
2.06683,0.6173
2.13573,1.4594
2.20462,1.4781
2.27352,1.8249
2.34241,2.0823
2.41131,1.9137
2.48020,2.5833
