Distance_(microns),Value
0.00000,4.6667
0.06889,4.1909
0.13779,6.2454
0.20668,9.9174
0.27558,8.3723
0.34447,9.1972
0.41337,14.1521
0.48226,11.3303
0.55116,12.0867
0.62005,18.5329
0.68894,16.9948
0.75784,22.7984
0.82673,27.0051
0.89563,37.4812
0.96452,37.9830
1.03342,37.9079
1.10231,43.8171
1.17121,35.1344
1.24010,32.5780
1.30900,38.7195
1.37789,31.9263
1.44678,26.5690
1.51568,23.5660
1.58457,19.8889
1.65347,19.3353
1.72236,17.2131
1.79126,15.3139
1.86015,13.6969
1.92905,12.6681
1.99794,11.3814
2.06683,9.3801
2.13573,6.6384
2.20462,5.8470
2.27352,6.2842
2.34241,5.5281
2.41131,5.0790
2.48020,4.4922
2.54910,4.6106
2.61799,4.0539
2.68689,3.9099
2.75578,3.8756
2.82467,4.5988
2.89357,5.4083
2.96246,2.4241
3.03136,1.6350
3.10025,2.6913
3.16915,4.1667
