Distance_(microns),Value
0.00000,1.5278
0.06889,0.2849
0.13779,1.6609
0.20668,1.1781
0.27558,1.2131
0.34447,2.0840
0.41337,4.0263
0.48226,4.6150
0.55116,5.3363
0.62005,10.0903
0.68894,10.8285
0.75784,7.2267
0.82673,8.8540
0.89563,2.3685
0.96452,5.2962
1.03342,4.1682
1.10231,0.3626
1.17121,1.0356
1.24010,2.8885
1.30900,1.1667
1.37789,1.5046
1.44678,4.9420
1.51568,1.6655
1.58457,3.0665
1.65347,2.0650
1.72236,3.4432
1.79126,3.7948
1.86015,0.7853
1.92905,1.5296
1.99794,2.8245
2.06683,1.0965
2.13573,1.9903
2.20462,1.7371
2.27352,0.9058
2.34241,1.4097
2.41131,1.4483
2.48020,2.1433
2.54910,1.2040
2.61799,0.0833
