Distance_(microns),Value
0.00000,1.9167
0.06889,1.6587
0.13779,3.3226
0.20668,2.5741
0.27558,6.4861
0.34447,11.4457
0.41337,10.1307
0.48226,16.1643
0.55116,14.1808
0.62005,10.3251
0.68894,17.3187
0.75784,17.8440
0.82673,10.3687
0.89563,9.1925
0.96452,21.3587
1.03342,17.0529
1.10231,15.1563
1.17121,21.6034
1.24010,20.8406
1.30900,20.4487
1.37789,17.8520
1.44678,17.1575
1.51568,14.0489
1.58457,13.8059
1.65347,8.7413
1.72236,12.6872
1.79126,6.1257
1.86015,3.8406
1.92905,7.1926
1.99794,6.9320
2.06683,7.4596
2.13573,5.1637
2.20462,4.6301
2.27352,6.5725
2.34241,8.3350
2.41131,7.6484
2.48020,12.3282
2.54910,9.6030
2.61799,6.4029
2.68689,7.5705
2.75578,6.0490
2.82467,6.5000
