Distance_(microns),Value
0.00000,0.9167
0.06889,1.6344
0.13779,1.9318
0.20668,2.9447
0.27558,2.5636
0.34447,1.1149
0.41337,2.0988
0.48226,2.5904
0.55116,0.0176
0.62005,2.4183
0.68894,6.2705
0.75784,11.2696
0.82673,18.8017
0.89563,24.1309
0.96452,25.0905
1.03342,16.5395
1.10231,7.3172
1.17121,11.8839
1.24010,10.4327
1.30900,9.0000
1.37789,7.8194
1.44678,5.4677
1.51568,5.1619
1.58457,3.6222
1.65347,1.9444
1.72236,2.5805
1.79126,4.9650
1.86015,2.2133
1.92905,0.5655
1.99794,1.4336
2.06683,3.5785
2.13573,4.4448
2.20462,9.1568
2.27352,11.3395
2.34241,18.6681
2.41131,11.5814
2.48020,2.8150
2.54910,1.6803
2.61799,4.1110
