Distance_(microns),Value
0.00000,1.0000
0.06889,0.2745
0.13779,0.0770
0.20668,0.0553
0.27558,0.2650
0.34447,0.0366
0.41337,1.5645
0.48226,3.3813
0.55116,5.9991
0.62005,9.5122
0.68894,13.8275
0.75784,12.9673
0.82673,6.9471
0.89563,4.8046
0.96452,2.1904
1.03342,0.2683
1.10231,1.2855
1.17121,1.0812
1.24010,1.7311
1.30900,0.9390
1.37789,0.6306
1.44678,0.0086
1.51568,0.0565
1.58457,0.2035
1.65347,3.3662
1.72236,1.3766
1.79126,0.5387
1.86015,1.1990
1.92905,1.2439
1.99794,2.7519
2.06683,3.1624
2.13573,1.4372
2.20462,1.4390
2.27352,1.1847
2.34241,0.6053
2.41131,1.3450
2.48020,0.7650
2.54910,0.5244
2.61799,1.4756
2.68689,1.0039
2.75578,1.8212
2.82467,1.5000
