Distance_(microns),Value
0.00000,10.4999
0.06889,5.8301
0.13779,6.4488
0.20668,9.1554
0.27558,14.7739
0.34447,13.4555
0.41337,22.1358
0.48226,30.8421
0.55116,37.6763
0.62005,55.1913
0.68894,63.0598
0.75784,78.5795
0.82673,74.8202
0.89563,62.7793
0.96452,31.5277
1.03342,30.7924
1.10231,23.8790
1.17121,15.6294
1.24010,5.3678
1.30900,7.9838
1.37789,10.6531
1.44678,9.8757
1.51568,5.9587
1.58457,9.7947
1.65347,9.9101
1.72236,10.5529
1.79126,13.3127
1.86015,11.0881
1.92905,7.9434
1.99794,7.1018
2.06683,3.3921
2.13573,2.3883
2.20462,3.2889
2.27352,9.5246
2.34241,9.9073
2.41131,10.8059
2.48020,5.9020
2.54910,4.7450
2.61799,3.7473
2.68689,6.4429
2.75578,5.6464
2.82467,0.9733
2.89357,1.2581
2.96246,0.6667
3.03136,3.5206
3.10025,2.0246
3.16915,6.1600
3.23804,1.9281
3.30694,2.0408
3.37583,2.4155
3.44473,0.0223
3.51362,0.1667
