Distance_(microns),Value
0.00000,2.0000
0.06889,1.3489
0.13779,1.9411
0.20668,2.1458
0.27558,2.9174
0.34447,3.7566
0.41337,4.3264
0.48226,6.9768
0.55116,7.5372
0.62005,10.4303
0.68894,15.9044
0.75784,16.9844
0.82673,19.2872
0.89563,14.5758
0.96452,9.9349
1.03342,12.8463
1.10231,7.7355
1.17121,8.8064
1.24010,8.1741
1.30900,8.6059
1.37789,10.2025
1.44678,7.1618
1.51568,8.1250
1.58457,9.6745
1.65347,8.9669
1.72236,7.7215
1.79126,9.7562
1.86015,10.1019
1.92905,7.3099
1.99794,7.4540
2.06683,5.1049
2.13573,5.9902
2.20462,6.9587
2.27352,3.4531
2.34241,5.0139
2.41131,5.5333
2.48020,5.1694
2.54910,4.5741
2.61799,5.6364
2.68689,2.9432
2.75578,3.3719
2.82467,1.8354
2.89357,1.5563
2.96246,1.3603
3.03136,2.7500
