Distance_(microns),Value
0.00000,2.08340
0.06889,5.15034
0.13779,4.84698
0.20668,5.13457
0.27558,3.71346
0.34447,1.43255
0.41337,4.73120
0.48226,4.41555
0.55116,4.62877
0.62005,3.39847
0.68894,2.83624
0.75784,1.33118
0.82673,0.10161
0.89563,1.83668
0.96452,6.09851
1.03342,5.38201
1.10231,7.85017
1.17121,8.87420
1.24010,7.51847
1.30900,4.07625
1.37789,2.81827
1.44678,6.94611
1.51568,4.32844
1.58457,4.73395
1.65347,2.72162
1.72236,1.29059
1.79126,3.07423
1.86015,3.51760
1.92905,2.92782
1.99794,1.68604
2.06683,2.40284
2.13573,3.75382
2.20462,3.62209
2.27352,2.62081
2.34241,2.45772
2.41131,2.28123
2.48020,0.64847
2.54910,1.12319
2.61799,1.79224
2.68689,1.89694
2.75578,1.15036
2.82467,1.00000
