Distance_(microns),Value
0.00000,3.50000
0.06889,2.09654
0.13779,1.20030
0.20668,1.78068
0.27558,1.32457
0.34447,1.33333
0.41337,1.50000
0.48226,4.27187
0.55116,4.54974
0.62005,1.64916
0.68894,3.36839
0.75784,3.90644
0.82673,2.87720
0.89563,3.87717
0.96452,4.93128
1.03342,4.42982
1.10231,3.74560
1.17121,4.60529
1.24010,4.22371
1.30900,3.16666
1.37789,3.31578
1.44678,3.07017
1.51568,1.53066
1.58457,0.95320
1.65347,1.49999
1.72236,2.45612
1.79126,3.07596
1.86015,1.35965
1.92905,2.40794
1.99794,3.12574
2.06683,1.50003
2.13573,2.05264
2.20462,2.41078
2.27352,0.99999
2.34241,1.36403
2.41131,1.63447
2.48020,0.60087
2.54910,0.81577
2.61799,0.13890
