Distance_(microns),Value
0.00000,13.500
0.06889,13.690
0.13779,12.175
0.20668,15.905
0.27558,21.437
0.34447,20.563
0.41337,23.571
0.48226,36.056
0.55116,45.313
0.62005,60.071
0.68894,77.508
0.75784,94.960
0.82673,124.083
0.89563,155.317
0.96452,171.083
1.03342,181.667
1.10231,183.020
1.17121,177.746
1.24010,172.857
1.30900,169.603
1.37789,166.226
1.44678,166.000
1.51568,164.714
1.58457,149.397
1.65347,144.845
1.72236,135.961
1.79126,113.576
1.86015,91.143
1.92905,75.500
1.99794,68.468
2.06683,62.690
2.13573,58.246
2.20462,58.809
2.27352,56.000
2.34241,44.075
2.41131,42.222
2.48020,37.607
2.54910,32.976
2.61799,29.603
2.68689,29.976
2.75578,31.710
2.82467,27.746
2.89357,24.583
