Distance_(microns),Value
0.00000,1.50000
0.06889,1.29652
0.13779,1.60881
0.20668,1.33136
0.27558,0.55128
0.34447,0.43590
0.41337,1.09763
0.48226,1.06049
0.55116,0.62295
0.62005,1.40237
0.68894,3.44412
0.75784,4.03156
0.82673,4.35799
0.89563,3.33333
0.96452,3.03846
1.03342,1.59172
1.10231,2.66897
1.17121,1.94938
1.24010,1.96154
1.30900,2.16305
1.37789,1.00000
1.44678,1.00000
1.51568,0.78205
1.58457,0.19461
1.65347,1.04734
1.72236,0.79487
1.79126,0.66667
1.86015,0.85207
1.92905,0.73077
1.99794,1.49770
2.06683,0.00000
2.13573,0.10256
2.20462,1.01282
2.27352,0.23077
2.34241,0.44116
2.41131,1.51151
2.48020,1.55325
2.54910,0.00000
2.61799,0.01282
2.68689,1.00000
