Distance_(microns),Value
0.00000,0.25000
0.06889,0.00000
0.13779,0.50000
0.20668,1.35484
0.27558,1.30645
0.34447,1.12903
0.41337,0.60484
0.48226,1.67742
0.55116,3.71774
0.62005,4.40323
0.68894,3.99194
0.75784,3.04839
0.82673,1.95968
0.89563,0.56452
0.96452,1.26613
1.03342,1.61290
1.10231,1.86290
1.17121,2.67742
1.24010,1.94355
1.30900,1.29032
1.37789,1.50000
1.44678,1.50000
1.51568,1.50000
1.58457,1.19355
1.65347,1.00000
1.72236,0.85484
1.79126,1.13710
1.86015,1.00000
1.92905,0.29032
1.99794,0.19355
2.06683,0.09677
2.13573,0.50000
