Distance_(microns),Value
0.00000,2.0000
0.06889,3.7004
0.13779,3.0008
0.20668,2.7445
0.27558,3.9616
0.34447,3.7551
0.41337,5.8139
0.48226,10.0800
0.55116,11.7061
0.62005,13.0188
0.68894,11.5306
0.75784,9.1780
0.82673,11.5698
0.89563,12.6653
0.96452,10.4400
1.03342,9.3469
1.10231,10.0857
1.17121,9.0016
1.24010,7.1502
1.30900,5.8139
1.37789,4.2245
1.44678,3.0400
1.51568,7.5731
1.58457,13.3527
1.65347,3.9935
1.72236,3.1224
1.79126,4.6808
1.86015,2.7665
1.92905,2.1600
1.99794,2.0784
2.06683,2.4082
2.13573,0.3902
2.20462,2.6784
2.27352,2.4571
2.34241,3.2367
2.41131,3.0000
