Distance_(microns),Value
0.00000,11.0000
0.06889,14.7491
0.13779,16.7025
0.20668,16.8016
0.27558,18.8600
0.34447,23.6562
0.41337,29.5850
0.48226,32.1319
0.55116,39.2400
0.62005,47.0147
0.68894,57.1875
0.75784,76.9444
0.82673,86.1500
0.89563,69.6119
0.96452,85.6113
1.03342,78.2344
1.10231,68.6900
1.17121,62.6206
1.24010,64.1038
1.30900,64.0150
1.37789,54.2500
1.44678,61.9869
1.51568,60.8450
1.58457,59.5900
1.65347,57.8800
1.72236,53.7969
1.79126,50.9425
1.86015,36.1919
1.92905,34.4800
1.99794,22.9953
2.06683,20.6562
2.13573,19.8856
2.20462,18.8200
2.27352,14.3719
2.34241,14.4375
2.41131,16.1094
2.48020,14.9300
2.54910,12.1766
2.61799,15.3612
2.68689,12.6491
2.75578,5.5000
