Distance_(microns),Value
0.00000,0.6667
0.06889,0.5303
0.13779,0.1718
0.20668,2.1419
0.27558,3.8220
0.34447,3.4441
0.41337,8.0485
0.48226,14.8454
0.55116,13.5369
0.62005,20.6385
0.68894,21.4439
0.75784,21.0833
0.82673,12.1591
0.89563,20.9103
0.96452,25.2022
1.03342,16.8827
1.10231,13.7173
1.17121,13.1233
1.24010,8.9229
1.30900,6.9781
1.37789,1.6921
1.44678,1.6633
1.51568,0.4321
1.58457,0.4532
1.65347,3.1154
1.72236,3.5404
1.79126,1.9152
1.86015,2.2273
1.92905,2.5275
1.99794,1.2607
2.06683,3.4786
2.13573,1.6438
2.20462,2.4436
2.27352,0.9168
