Distance_(microns),Value
0.00000,3.0000
0.06889,1.2080
0.13779,0.9118
0.20668,1.0620
0.27558,1.3278
0.34447,2.6804
0.41337,5.8719
0.48226,8.8485
0.55116,15.7383
0.62005,22.2438
0.68894,23.0661
0.75784,27.5000
0.82673,32.5785
0.89563,29.2824
0.96452,34.6556
1.03342,36.5041
1.10231,31.9366
1.17121,26.6556
1.24010,26.1157
1.30900,26.6253
1.37789,29.9036
1.44678,25.7397
1.51568,23.6667
1.58457,22.7135
1.65347,17.4380
1.72236,15.7741
1.79126,15.4215
1.86015,7.9339
1.92905,12.7727
1.99794,12.5978
2.06683,16.3719
2.13573,14.0647
2.20462,13.2410
2.27352,7.5000
