Distance_(microns),Value
0.00000,5.0000
0.06889,5.1326
0.13779,3.8475
0.20668,6.5091
0.27558,4.7986
0.34447,3.3495
0.41337,7.6958
0.48226,8.0259
0.55116,15.8902
0.62005,15.3152
0.68894,17.4719
0.75784,11.0219
0.82673,7.8437
0.89563,6.9576
0.96452,6.5455
1.03342,7.1450
1.10231,15.4834
1.17121,19.4273
1.24010,17.7343
1.30900,24.9759
1.37789,34.3335
1.44678,33.6289
1.51568,30.8285
1.58457,20.7389
1.65347,16.5643
1.72236,13.8955
1.79126,11.0126
1.86015,5.5431
1.92905,6.8817
1.99794,1.3046
2.06683,3.1874
2.13573,2.9379
2.20462,1.5754
2.27352,2.7495
2.34241,0.0544
2.41131,2.8707
2.48020,4.0940
2.54910,1.0000
