Distance_(microns),Value
0.00000,1.00000
0.06889,0.50000
0.13779,0.91667
0.20668,2.33333
0.27558,2.91667
0.34447,3.22222
0.41337,4.66667
0.48226,7.94444
0.55116,9.47222
0.62005,5.00000
0.68894,1.63889
0.75784,1.16667
0.82673,1.83333
0.89563,3.11111
0.96452,3.58333
1.03342,2.50000
1.10231,1.41667
1.17121,1.27778
1.24010,1.00000
1.30900,0.72222
1.37789,0.50000
1.44678,1.33333
1.51568,1.13889
1.58457,1.50000
1.65347,2.41667
1.72236,2.77778
1.79126,2.86111
1.86015,1.50000
1.92905,1.44444
1.99794,0.94444
2.06683,0.50000
2.13573,0.61111
2.20462,0.69444
2.27352,0.66667
2.34241,0.88889
2.41131,2.22222
2.48020,2.25000
