Distance_(microns),Value
0.00000,2.8334
0.06889,3.5882
0.13779,3.8976
0.20668,4.1568
0.27558,6.6383
0.34447,9.1327
0.41337,10.8238
0.48226,13.2595
0.55116,13.7906
0.62005,12.3554
0.68894,6.5415
0.75784,9.1939
0.82673,4.1456
0.89563,4.0658
0.96452,9.2246
1.03342,4.3980
1.10231,7.5458
1.17121,10.6667
1.24010,4.5938
1.30900,4.4048
1.37789,3.5860
1.44678,4.3183
1.51568,5.4300
1.58457,1.6713
1.65347,2.5983
1.72236,2.2284
1.79126,5.3844
1.86015,2.3045
1.92905,3.9801
1.99794,3.0784
2.06683,3.5020
2.13573,3.0242
2.20462,3.1623
2.27352,2.6078
2.34241,3.2500
