Distance_(microns),Value
0.00000,8.0553
0.06889,2.8017
0.13779,3.7160
0.20668,3.7364
0.27558,5.1469
0.34447,7.7721
0.41337,10.7960
0.48226,14.3412
0.55116,12.7686
0.62005,10.7273
0.68894,8.8628
0.75784,6.3743
0.82673,10.1916
0.89563,8.2171
0.96452,8.5834
1.03342,8.1127
1.10231,5.4155
1.17121,7.0358
1.24010,8.4649
1.30900,8.0312
1.37789,7.2550
1.44678,3.4366
1.51568,7.5924
1.58457,7.0902
1.65347,7.6666
1.72236,5.2907
1.79126,2.8793
1.86015,6.0000
1.92905,5.7539
1.99794,4.4643
2.06683,4.7398
2.13573,4.4053
2.20462,4.1735
2.27352,3.9858
2.34241,4.8180
2.41131,5.6429
2.48020,5.5799
2.54910,5.0329
2.61799,3.8639
2.68689,4.0890
2.75578,4.4093
2.82467,4.5458
2.89357,3.6190
2.96246,4.6423
3.03136,4.1530
3.10025,3.7523
3.16915,5.4676
3.23804,2.4099
3.30694,1.0358
3.37583,2.0000
