Distance_(microns),Value
0.00000,4.16663
0.06889,4.66826
0.13779,3.64100
0.20668,2.33926
0.27558,2.99656
0.34447,3.63265
0.41337,5.34621
0.48226,7.53256
0.55116,8.06030
0.62005,6.29763
0.68894,6.00000
0.75784,5.58131
0.82673,5.92658
0.89563,5.32565
0.96452,5.57887
1.03342,4.90368
1.10231,2.88983
1.17121,4.90210
1.24010,4.96207
1.30900,3.35634
1.37789,1.83742
1.44678,1.65620
1.51568,2.16595
1.58457,1.68428
1.65347,1.68767
1.72236,2.25281
1.79126,1.21136
1.86015,2.55283
1.92905,1.25461
1.99794,2.22742
2.06683,2.96107
2.13573,2.20382
2.20462,1.92107
2.27352,2.56695
2.34241,0.67677
2.41131,0.50462
2.48020,0.45346
2.54910,2.64800
2.61799,0.68074
2.68689,0.31441
2.75578,0.99185
2.82467,2.58328
