Distance_(microns),Value
0.00000,22.500
0.06889,22.938
0.13779,14.977
0.20668,16.224
0.27558,21.935
0.34447,31.573
0.41337,27.526
0.48226,40.889
0.55116,78.605
0.62005,86.592
0.68894,110.646
0.75784,141.138
0.82673,179.730
0.89563,209.300
0.96452,240.083
1.03342,228.663
1.10231,203.050
1.17121,205.206
1.24010,198.566
1.30900,208.594
1.37789,183.121
1.44678,190.500
1.51568,185.209
1.58457,186.764
1.65347,156.378
1.72236,143.569
1.79126,124.257
1.86015,116.276
1.92905,106.000
1.99794,102.743
2.06683,100.179
2.13573,81.842
2.20462,78.600
2.27352,64.765
2.34241,44.357
2.41131,36.944
2.48020,38.082
2.54910,19.954
2.61799,18.177
2.68689,16.010
2.75578,11.963
2.82467,6.884
2.89357,9.000
