Distance_(microns),Value
0.00000,14.000
0.06889,30.440
0.13779,23.700
0.20668,22.370
0.27558,28.720
0.34447,33.600
0.41337,37.120
0.48226,33.720
0.55116,60.120
0.62005,100.750
0.68894,131.500
0.75784,174.350
0.82673,233.840
0.89563,232.340
0.96452,220.040
1.03342,240.750
1.10231,244.160
1.17121,232.520
1.24010,238.100
1.30900,249.290
1.37789,244.600
1.44678,249.490
1.51568,248.980
1.58457,248.700
1.65347,251.480
1.72236,255.000
1.79126,255.000
1.86015,255.000
1.92905,253.920
1.99794,252.700
2.06683,228.200
2.13573,224.960
2.20462,156.720
2.27352,120.880
2.34241,107.620
2.41131,63.150
2.48020,47.000
2.54910,31.860
2.61799,31.180
2.68689,23.860
2.75578,28.600
2.82467,32.680
2.89357,30.860
2.96246,26.000
3.03136,21.720
3.10025,17.250
3.16915,23.020
3.23804,22.440
3.30694,14.600
3.37583,16.780
3.44473,9.500
