Distance_(microns),Value
0.00000,4.5000
0.06889,2.4569
0.13779,5.5648
0.20668,9.5207
0.27558,7.2110
0.34447,3.6305
0.41337,5.6716
0.48226,10.3918
0.55116,25.5283
0.62005,37.9704
0.68894,39.3932
0.75784,33.9132
0.82673,21.0976
0.89563,13.3333
0.96452,13.4918
1.03342,12.7515
1.10231,8.6515
1.17121,10.9211
1.24010,7.1450
1.30900,7.2525
1.37789,4.5296
1.44678,5.0533
1.51568,3.5579
1.58457,2.7817
1.65347,7.3817
1.72236,5.4872
1.79126,2.5556
1.86015,3.8107
1.92905,4.1338
1.99794,2.6095
2.06683,1.5325
2.13573,4.8869
2.20462,2.6302
2.27352,2.0533
2.34241,3.3465
2.41131,7.1059
2.48020,7.6243
2.54910,6.9625
2.61799,7.7577
2.68689,10.0000
