Distance_(microns),Value
0.00000,5.4999
0.06889,6.3599
0.13779,8.3160
0.20668,12.3275
0.27558,20.8735
0.34447,39.2707
0.41337,52.2349
0.48226,56.2837
0.55116,47.8198
0.62005,29.6829
0.68894,19.8521
0.75784,20.8998
0.82673,11.2144
0.89563,4.6541
0.96452,10.4924
1.03342,7.9343
1.10231,15.5129
1.17121,13.3334
1.24010,9.2581
1.30900,7.1557
1.37789,5.6780
1.44678,6.0854
1.51568,10.3174
1.58457,15.3242
1.65347,8.9613
1.72236,15.7786
1.79126,14.5935
1.86015,6.6471
1.92905,8.1367
1.99794,3.2803
2.06683,3.6182
2.13573,1.6609
2.20462,0.8247
2.27352,0.6563
2.34241,1.7500
