Distance_(microns),Value
0.00000,1.0000
0.06889,2.3333
0.13779,4.1997
0.20668,5.0496
0.27558,8.6736
0.34447,9.0413
0.41337,14.0248
0.48226,13.1157
0.55116,14.0730
0.62005,16.3719
0.68894,11.0730
0.75784,9.6667
0.82673,10.2934
0.89563,7.4587
0.96452,8.2865
1.03342,7.3926
1.10231,7.7562
1.17121,10.1873
1.24010,7.6653
1.30900,5.6722
1.37789,5.2686
1.44678,6.1033
1.51568,5.5000
1.58457,6.6377
1.65347,8.1157
1.72236,8.5344
1.79126,7.5399
1.86015,5.3802
1.92905,7.6818
1.99794,4.7617
2.06683,5.0124
2.13573,2.0702
2.20462,2.2424
2.27352,2.5000
