Distance_(microns),Value
0.00000,1.75003
0.06889,1.97129
0.13779,2.96123
0.20668,2.00066
0.27558,2.39318
0.34447,3.32480
0.41337,3.08284
0.48226,1.70097
0.55116,0.70302
0.62005,0.90336
0.68894,1.45499
0.75784,2.49278
0.82673,4.67833
0.89563,5.22221
0.96452,4.80096
1.03342,4.82049
1.10231,4.37178
1.17121,4.60433
1.24010,4.50541
1.30900,3.30495
1.37789,2.93761
1.44678,3.24321
1.51568,0.89885
1.58457,2.62594
1.65347,3.83632
1.72236,4.62858
1.79126,3.71914
1.86015,4.14843
1.92905,3.70935
1.99794,1.54045
2.06683,1.80604
2.13573,2.18983
2.20462,2.66118
2.27352,3.48024
2.34241,1.63662
2.41131,1.28778
2.48020,2.16426
2.54910,2.40646
2.61799,0.72172
2.68689,2.05557
