Distance_(microns),Value
0.00000,2.8750
0.06889,1.6719
0.13779,1.7139
0.20668,1.9966
0.27558,3.2627
0.34447,3.8984
0.41337,4.6106
0.48226,5.7074
0.55116,7.9766
0.62005,14.4778
0.68894,16.1152
0.75784,16.3687
0.82673,21.5967
0.89563,20.7816
0.96452,25.8643
1.03342,25.7960
1.10231,20.4688
1.17121,27.9748
1.24010,30.0383
1.30900,25.6452
1.37789,28.0645
1.44678,21.4682
1.51568,18.9971
1.58457,17.4914
1.65347,13.0312
1.72236,17.4567
1.79126,12.0798
1.86015,13.9172
1.92905,6.9707
1.99794,5.2269
2.06683,2.9309
2.13573,5.3986
2.20462,5.2500
