Distance_(microns),Value
0.00000,11.0000
0.06889,12.7228
0.13779,16.9600
0.20668,12.5478
0.27558,20.7100
0.34447,45.8672
0.41337,73.8187
0.48226,81.9716
0.55116,67.1000
0.62005,45.4109
0.68894,27.6250
0.75784,19.3766
0.82673,15.4100
0.89563,20.8356
0.96452,22.9750
1.03342,15.1094
1.10231,10.8600
1.17121,9.4300
1.24010,9.5212
1.30900,13.5609
1.37789,10.0000
1.44678,6.1322
1.51568,10.9712
1.58457,6.7944
1.65347,5.6300
1.72236,8.9453
1.79126,3.5525
1.86015,7.2131
1.92905,13.9300
1.99794,6.1672
2.06683,5.8438
2.13573,5.4412
2.20462,3.0600
2.27352,5.0678
2.34241,4.0575
2.41131,5.3516
2.48020,3.7200
2.54910,5.3822
2.61799,5.8575
2.68689,7.0891
2.75578,8.5000
