Distance_(microns),Value
0.00000,14.500
0.06889,13.038
0.13779,19.974
0.20668,31.808
0.27558,44.205
0.34447,81.231
0.41337,103.923
0.48226,103.397
0.55116,94.500
0.62005,78.365
0.68894,52.013
0.75784,37.288
0.82673,55.692
0.89563,70.167
0.96452,66.385
1.03342,50.115
1.10231,43.282
1.17121,38.750
1.24010,30.846
1.30900,22.186
1.37789,16.603
1.44678,13.846
1.51568,15.038
1.58457,21.359
1.65347,26.038
1.72236,31.186
1.79126,23.333
1.86015,12.981
1.92905,8.064
1.99794,6.942
2.06683,6.731
2.13573,5.404
2.20462,3.795
2.27352,2.000
2.34241,4.500
2.41131,6.724
2.48020,4.000
2.54910,3.000
2.61799,5.269
2.68689,4.750
