Distance_(microns),Value
0.00000,1.2779
0.06889,1.3431
0.13779,2.3805
0.20668,7.2127
0.27558,10.2249
0.34447,9.3137
0.41337,13.1026
0.48226,19.2420
0.55116,19.0767
0.62005,17.5733
0.68894,17.0680
0.75784,18.6998
0.82673,18.7858
0.89563,16.8181
0.96452,18.0315
1.03342,21.9875
1.10231,16.9388
1.17121,13.2811
1.24010,12.9563
1.30900,9.3629
1.37789,16.1684
1.44678,5.9411
1.51568,16.7255
1.58457,11.3276
1.65347,6.8970
1.72236,9.5489
1.79126,6.2797
1.86015,7.3343
1.92905,7.6242
1.99794,7.9905
2.06683,5.8265
2.13573,4.8333
