Distance_(microns),Value
0.00000,23.500
0.06889,21.798
0.13779,25.362
0.20668,27.426
0.27558,25.915
0.34447,36.883
0.41337,42.564
0.48226,46.298
0.55116,56.011
0.62005,71.862
0.68894,80.277
0.75784,95.532
0.82673,118.085
0.89563,116.617
0.96452,132.426
1.03342,142.787
1.10231,145.691
1.17121,152.734
1.24010,164.170
1.30900,166.170
1.37789,156.606
1.44678,147.713
1.51568,165.245
1.58457,183.979
1.65347,171.191
1.72236,152.277
1.79126,141.383
1.86015,138.032
1.92905,132.670
1.99794,137.957
2.06683,128.447
2.13573,109.691
2.20462,97.883
2.27352,81.553
2.34241,70.851
2.41131,60.798
2.48020,60.160
2.54910,54.979
2.61799,40.670
2.68689,33.532
2.75578,30.457
2.82467,27.447
2.89357,24.734
2.96246,22.904
3.03136,21.702
3.10025,18.734
3.16915,14.745
3.23804,16.500
