Distance_(microns),Value
0.00000,0.66675
0.06889,2.26087
0.13779,4.06072
0.20668,4.05785
0.27558,4.01502
0.34447,8.09097
0.41337,5.62987
0.48226,9.02642
0.55116,7.52864
0.62005,6.27754
0.68894,3.91623
0.75784,7.83953
0.82673,3.35396
0.89563,4.99897
0.96452,5.94952
1.03342,3.09090
1.10231,2.50694
1.17121,2.03778
1.24010,1.77754
1.30900,1.31816
1.37789,0.76250
1.44678,2.61916
1.51568,1.72532
1.58457,0.50589
1.65347,2.30235
1.72236,1.77273
1.79126,1.22324
1.86015,2.16876
1.92905,2.04268
1.99794,0.13952
2.06683,3.25756
2.13573,1.69968
2.20462,1.56688
2.27352,0.91667
