Distance_(microns),Value
0.00000,1.00000
0.06889,0.01550
0.13779,0.22727
0.20668,1.08110
0.27558,1.17149
0.34447,0.73967
0.41337,2.68182
0.48226,3.51653
0.55116,7.07851
0.62005,8.92562
0.68894,8.19938
0.75784,5.81250
0.82673,4.18182
0.89563,1.77273
0.96452,1.12087
1.03342,0.42975
1.10231,2.30165
1.17121,1.28409
1.24010,0.11364
1.30900,0.98554
1.37789,1.58884
1.44678,1.30372
1.51568,2.87500
1.58457,3.50671
1.65347,2.85950
1.72236,2.88843
1.79126,2.63533
1.86015,4.04339
1.92905,2.50620
1.99794,3.00878
2.06683,3.42355
2.13573,1.98864
2.20462,0.89256
2.27352,1.81250
2.34241,3.14566
2.41131,1.44060
2.48020,0.66322
2.54910,0.99535
2.61799,1.89153
2.68689,2.57025
2.75578,3.20248
2.82467,2.19473
2.89357,1.86054
2.96246,1.63998
3.03136,1.25000
