Distance_(microns),Value
0.00000,4.4167
0.06889,4.2483
0.13779,3.5417
0.20668,2.6354
0.27558,3.4028
0.34447,5.5678
0.41337,6.1667
0.48226,8.3281
0.55116,11.0001
0.62005,11.3177
0.68894,11.1250
0.75784,8.9827
0.82673,6.9167
0.89563,6.6337
0.96452,3.7917
1.03342,2.7812
1.10231,5.1388
1.17121,6.3124
1.24010,6.2500
1.30900,3.2656
1.37789,4.5694
1.44678,4.1719
1.51568,3.0972
1.58457,5.7536
1.65347,2.0001
1.72236,1.8368
1.79126,3.6111
1.86015,4.8542
1.92905,7.7498
1.99794,4.2604
2.06683,4.2916
2.13573,0.7708
2.20462,0.1667
