Distance_(microns),Value
0.00000,8.8055
0.06889,10.6823
0.13779,10.4507
0.20668,9.1934
0.27558,13.7479
0.34447,16.2595
0.41337,8.7486
0.48226,13.4330
0.55116,14.4446
0.62005,15.6382
0.68894,21.8009
0.75784,22.0173
0.82673,32.1221
0.89563,32.8568
0.96452,35.7146
1.03342,36.1509
1.10231,43.6412
1.17121,48.0000
1.24010,51.1259
1.30900,41.6644
1.37789,42.1600
1.44678,43.3041
1.51568,44.0437
1.58457,36.0191
1.65347,31.4070
1.72236,28.0427
1.79126,20.9542
1.86015,13.3235
1.92905,13.2191
1.99794,11.2128
2.06683,9.3217
2.13573,9.4158
2.20462,4.1921
2.27352,2.0734
2.34241,3.3334
