Distance_(microns),Value
0.00000,3.9166
0.06889,2.5876
0.13779,2.4937
0.20668,2.0733
0.27558,2.6508
0.34447,2.7505
0.41337,6.4663
0.48226,10.4048
0.55116,12.4835
0.62005,11.8875
0.68894,9.5373
0.75784,8.4441
0.82673,11.2523
0.89563,12.9269
0.96452,8.4396
1.03342,8.1720
1.10231,9.3710
1.17121,6.8699
1.24010,5.8824
1.30900,5.3247
1.37789,4.6683
1.44678,3.1954
1.51568,2.7824
1.58457,4.5957
1.65347,4.9904
1.72236,2.3866
1.79126,3.0988
1.86015,2.7779
1.92905,1.2647
1.99794,2.2383
2.06683,4.4060
2.13573,3.1666
