Distance_(microns),Value
0.00000,1.4167
0.06889,1.7903
0.13779,2.8799
0.20668,4.0114
0.27558,6.6503
0.34447,10.9012
0.41337,12.8405
0.48226,12.3803
0.55116,12.5190
0.62005,12.7509
0.68894,14.3049
0.75784,14.2601
0.82673,11.6534
0.89563,10.1775
0.96452,7.6309
1.03342,8.3656
1.10231,12.0015
1.17121,12.0466
1.24010,8.0238
1.30900,7.5071
1.37789,4.0733
1.44678,4.0324
1.51568,3.4301
1.58457,2.5893
1.65347,8.8380
1.72236,3.7035
1.79126,6.9054
1.86015,5.4053
1.92905,7.1452
1.99794,6.5138
2.06683,5.6797
2.13573,6.1666
