Distance_(microns),Value
0.00000,3.5000
0.06889,4.0000
0.13779,4.4570
0.20668,2.7339
0.27558,2.1425
0.34447,3.2231
0.41337,7.4758
0.48226,9.1505
0.55116,13.1371
0.62005,29.6855
0.68894,56.1263
0.75784,76.8010
0.82673,69.9515
0.89563,47.6585
0.96452,36.8442
1.03342,36.8872
1.10231,35.2716
1.17121,32.0242
1.24010,24.8951
1.30900,15.1828
1.37789,11.2850
1.44678,9.4032
1.51568,8.1827
1.58457,8.8628
1.65347,5.6210
1.72236,3.4248
1.79126,5.3898
1.86015,5.0806
1.92905,3.6021
1.99794,3.6531
2.06683,3.8790
2.13573,4.1666
